date,Seria 1,Seria 2,Seria 3
3550,4549,88750,35540
3551,4550,88775,35550
3552,4551,88800,35560
3553,4552,88825,35570
3554,4553,88850,35580
3555,4554,88875,35590
3556,4555,88900,35600
3557,4556,88925,35610
3558,4557,88950,35620
3559,4558,88975,35630
3560,4559,89000,35640
3561,4560,89025,35650
3562,4561,89050,35660
3563,4562,89075,35670
3564,4563,89100,35680
3565,4564,89125,35690
3566,4565,89150,35700
3567,4566,89175,35710
3568,4567,89200,35720
3569,4568,89225,35730
3570,4569,89250,35740
3571,4570,89275,35750
3572,4571,89300,35760
3573,4572,89325,35770
3574,4573,89350,35780
3575,4574,89375,35790
3576,4575,89400,35800
3577,4576,89425,35810
3578,4577,89450,35820
3579,4578,89475,35830
3580,4579,89500,35840
3581,4580,89525,35850
3582,4581,89550,35860
3583,4582,89575,35870
3584,4583,89600,35880
3585,4584,89625,35890
3586,4585,89650,35900
3587,4586,89675,35910
3588,4587,89700,35920
3589,4588,89725,35930
3590,4589,89750,35940
3591,4590,89775,35950
3592,4591,89800,35960
3593,4592,89825,35970
3594,4593,89850,35980
3595,4594,89875,35990
3596,4595,89900,36000
3597,4596,89925,36010
3598,4597,89950,36020
3599,4598,89975,36030
3600,4599,90000,36040
3601,4600,90025,36050
3602,4601,90050,36060
3603,4602,90075,36070
3604,4603,90100,36080
3605,4604,90125,36090
3606,4605,90150,36100
3607,4606,90175,36110
3608,4607,90200,36120
3609,4608,90225,36130
3610,4609,90250,36140
3611,4610,90275,36150
3612,4611,90300,36160
3613,4612,90325,36170
3614,4613,90350,36180
3615,4614,90375,36190
3616,4615,90400,36200
3617,4616,90425,36210
3618,4617,90450,36220
3619,4618,90475,36230
3620,4619,90500,36240
3621,4620,90525,36250
3622,4621,90550,36260
3623,4622,90575,36270
3624,4623,90600,36280
3625,4624,90625,36290
3626,4625,90650,36300
3627,4626,90675,36310
3628,4627,90700,36320
3629,4628,90725,36330
3630,4629,90750,36340
3631,4630,90775,36350
3632,4631,90800,36360
3633,4632,90825,36370
3634,4633,90850,36380
3635,4634,90875,36390
3636,4635,90900,36400
3637,4636,90925,36410
3638,4637,90950,36420
3639,4638,90975,36430
3640,4639,91000,36440
3641,4640,91025,36450
3642,4641,91050,36460
3643,4642,91075,36470
3644,4643,91100,36480
3645,4644,91125,36490
3646,4645,91150,36500
3647,4646,91175,36510
3648,4647,91200,36520
3649,4648,91225,36530
3650,4649,91250,36540
3651,4650,91275,36550
3652,4651,91300,36560
3653,4652,91325,36570
3654,4653,91350,36580
3655,4654,91375,36590
3656,4655,91400,36600
3657,4656,91425,36610
3658,4657,91450,36620
3659,4658,91475,36630
3660,4659,91500,36640
3661,4660,91525,36650
3662,4661,91550,36660
3663,4662,91575,36670
3664,4663,91600,36680
3665,4664,91625,36690
3666,4665,91650,36700
3667,4666,91675,36710
3668,4667,91700,36720
3669,4668,91725,36730
3670,4669,91750,36740
3671,4670,91775,36750
3672,4671,91800,36760
3673,4672,91825,36770
3674,4673,91850,36780
3675,4674,91875,36790
3676,4675,91900,36800
3677,4676,91925,36810
3678,4677,91950,36820
3679,4678,91975,36830
3680,4679,92000,36840
3681,4680,92025,36850
3682,4681,92050,36860
3683,4682,92075,36870
3684,4683,92100,36880
3685,4684,92125,36890
3686,4685,92150,36900
3687,4686,92175,36910
3688,4687,92200,36920
3689,4688,92225,36930
3690,4689,92250,36940
3691,4690,92275,36950
3692,4691,92300,36960
3693,4692,92325,36970
3694,4693,92350,36980
3695,4694,92375,36990
3696,4695,92400,37000
3697,4696,92425,37010
3698,4697,92450,37020
3699,4698,92475,37030
3700,4699,92500,37040
3701,4700,92525,37050
3702,4701,92550,37060
3703,4702,92575,37070
3704,4703,92600,37080
3705,4704,92625,37090
3706,4705,92650,37100
3707,4706,92675,37110
3708,4707,92700,37120
3709,4708,92725,37130
3710,4709,92750,37140
3711,4710,92775,37150
3712,4711,92800,37160
3713,4712,92825,37170
3714,4713,92850,37180
3715,4714,92875,37190
3716,4715,92900,37200
3717,4716,92925,37210
3718,4717,92950,37220
3719,4718,92975,37230
3720,4719,93000,37240
3721,4720,93025,37250
3722,4721,93050,37260
3723,4722,93075,37270
3724,4723,93100,37280
3725,4724,93125,37290
3726,4725,93150,37300
3727,4726,93175,37310
3728,4727,93200,37320
3729,4728,93225,37330
3730,4729,93250,37340
3731,4730,93275,37350
3732,4731,93300,37360
3733,4732,93325,37370
3734,4733,93350,37380
3735,4734,93375,37390
3736,4735,93400,37400
3737,4736,93425,37410
3738,4737,93450,37420
3739,4738,93475,37430
3740,4739,93500,37440
3741,4740,93525,37450
3742,4741,93550,37460
3743,4742,93575,37470
3744,4743,93600,37480
3745,4744,93625,37490
3746,4745,93650,37500
3747,4746,93675,37510
3748,4747,93700,37520
3749,4748,93725,37530
3750,4749,93750,37540
3751,4750,93775,37550
3752,4751,93800,37560
3753,4752,93825,37570
3754,4753,93850,37580
3755,4754,93875,37590
3756,4755,93900,37600
3757,4756,93925,37610
3758,4757,93950,37620
3759,4758,93975,37630
3760,4759,94000,37640
3761,4760,94025,37650
3762,4761,94050,37660
3763,4762,94075,37670
3764,4763,94100,37680
3765,4764,94125,37690
3766,4765,94150,37700
3767,4766,94175,37710
3768,4767,94200,37720
3769,4768,94225,37730
3770,4769,94250,37740
3771,4770,94275,37750
3772,4771,94300,37760
3773,4772,94325,37770
3774,4773,94350,37780
3775,4774,94375,37790
3776,4775,94400,37800
3777,4776,94425,37810
3778,4777,94450,37820
3779,4778,94475,37830
3780,4779,94500,37840
3781,4780,94525,37850
3782,4781,94550,37860
3783,4782,94575,37870
3784,4783,94600,37880
3785,4784,94625,37890
3786,4785,94650,37900
3787,4786,94675,37910
3788,4787,94700,37920
3789,4788,94725,37930
3790,4789,94750,37940
3791,4790,94775,37950
3792,4791,94800,37960
3793,4792,94825,37970
3794,4793,94850,37980
3795,4794,94875,37990
3796,4795,94900,38000
3797,4796,94925,38010
3798,4797,94950,38020
3799,4798,94975,38030
3800,4799,95000,38040
3801,4800,95025,38050
3802,4801,95050,38060
3803,4802,95075,38070
3804,4803,95100,38080
3805,4804,95125,38090
3806,4805,95150,38100
3807,4806,95175,38110
3808,4807,95200,38120
3809,4808,95225,38130
3810,4809,95250,38140
3811,4810,95275,38150
3812,4811,95300,38160
3813,4812,95325,38170
3814,4813,95350,38180
3815,4814,95375,38190
3816,4815,95400,38200
3817,4816,95425,38210
3818,4817,95450,38220
3819,4818,95475,38230
3820,4819,95500,38240
3821,4820,95525,38250
3822,4821,95550,38260
3823,4822,95575,38270
3824,4823,95600,38280
3825,4824,95625,38290
3826,4825,95650,38300
3827,4826,95675,38310
3828,4827,95700,38320
3829,4828,95725,38330
3830,4829,95750,38340
3831,4830,95775,38350
3832,4831,95800,38360
3833,4832,95825,38370
3834,4833,95850,38380
3835,4834,95875,38390
3836,4835,95900,38400
3837,4836,95925,38410
3838,4837,95950,38420
3839,4838,95975,38430
3840,4839,96000,38440
3841,4840,96025,38450
3842,4841,96050,38460
3843,4842,96075,38470
3844,4843,96100,38480
3845,4844,96125,38490
3846,4845,96150,38500
3847,4846,96175,38510
3848,4847,96200,38520
3849,4848,96225,38530
3850,4849,96250,38540
3851,4850,96275,38550
3852,4851,96300,38560
3853,4852,96325,38570
3854,4853,96350,38580
3855,4854,96375,38590
3856,4855,96400,38600
3857,4856,96425,38610
3858,4857,96450,38620
3859,4858,96475,38630
3860,4859,96500,38640
3861,4860,96525,38650
3862,4861,96550,38660
3863,4862,96575,38670
3864,4863,96600,38680
3865,4864,96625,38690
3866,4865,96650,38700
3867,4866,96675,38710
3868,4867,96700,38720
3869,4868,96725,38730
3870,4869,96750,38740
3871,4870,96775,38750
3872,4871,96800,38760
3873,4872,96825,38770
3874,4873,96850,38780
3875,4874,96875,38790
3876,4875,96900,38800
3877,4876,96925,38810
3878,4877,96950,38820
3879,4878,96975,38830
3880,4879,97000,38840
3881,4880,97025,38850
3882,4881,97050,38860
3883,4882,97075,38870
3884,4883,97100,38880
3885,4884,97125,38890
3886,4885,97150,38900
3887,4886,97175,38910
3888,4887,97200,38920
3889,4888,97225,38930
3890,4889,97250,38940
3891,4890,97275,38950
3892,4891,97300,38960
3893,4892,97325,38970
3894,4893,97350,38980
3895,4894,97375,38990
3896,4895,97400,39000
3897,4896,97425,39010
3898,4897,97450,39020
3899,4898,97475,39030
3900,4899,97500,39040
3901,4900,97525,39050
3902,4901,97550,39060
3903,4902,97575,39070
3904,4903,97600,39080
3905,4904,97625,39090
3906,4905,97650,39100
3907,4906,97675,39110
3908,4907,97700,39120
3909,4908,97725,39130
3910,4909,97750,39140
3911,4910,97775,39150
3912,4911,97800,39160
3913,4912,97825,39170
3914,4913,97850,39180
3915,4914,97875,39190
3916,4915,97900,39200
3917,4916,97925,39210
3918,4917,97950,39220
3919,4918,97975,39230
3920,4919,98000,39240
3921,4920,98025,39250
3922,4921,98050,39260
3923,4922,98075,39270
3924,4923,98100,39280
3925,4924,98125,39290
3926,4925,98150,39300
3927,4926,98175,39310
3928,4927,98200,39320
3929,4928,98225,39330
3930,4929,98250,39340
3931,4930,98275,39350
3932,4931,98300,39360
3933,4932,98325,39370
3934,4933,98350,39380
3935,4934,98375,39390
3936,4935,98400,39400
3937,4936,98425,39410
3938,4937,98450,39420
3939,4938,98475,39430
3940,4939,98500,39440
3941,4940,98525,39450
3942,4941,98550,39460
3943,4942,98575,39470
3944,4943,98600,39480
3945,4944,98625,39490
3946,4945,98650,39500
3947,4946,98675,39510
3948,4947,98700,39520
3949,4948,98725,39530
3950,4949,98750,39540
3951,4950,98775,39550
3952,4951,98800,39560
3953,4952,98825,39570
3954,4953,98850,39580
3955,4954,98875,39590
3956,4955,98900,39600
3957,4956,98925,39610
3958,4957,98950,39620
3959,4958,98975,39630
3960,4959,99000,39640
3961,4960,99025,39650
3962,4961,99050,39660
3963,4962,99075,39670
3964,4963,99100,39680
3965,4964,99125,39690
3966,4965,99150,39700
3967,4966,99175,39710
3968,4967,99200,39720
3969,4968,99225,39730
3970,4969,99250,39740
3971,4970,99275,39750
3972,4971,99300,39760
3973,4972,99325,39770
3974,4973,99350,39780
3975,4974,99375,39790
3976,4975,99400,39800
3977,4976,99425,39810
3978,4977,99450,39820
3979,4978,99475,39830
3980,4979,99500,39840
3981,4980,99525,39850
3982,4981,99550,39860
3983,4982,99575,39870
3984,4983,99600,39880
3985,4984,99625,39890
3986,4985,99650,39900
3987,4986,99675,39910
3988,4987,99700,39920
3989,4988,99725,39930
3990,4989,99750,39940
3991,4990,99775,39950
3992,4991,99800,39960
3993,4992,99825,39970
3994,4993,99850,39980
3995,4994,99875,39990
3996,4995,99900,40000
3997,4996,99925,40010
3998,4997,99950,40020
3999,4998,99975,40030
4000,4999,100000,40040
4001,5000,100025,40050
4002,5001,100050,40060
4003,5002,100075,40070
4004,5003,100100,40080
4005,5004,100125,40090
4006,5005,100150,40100
4007,5006,100175,40110
4008,5007,100200,40120
4009,5008,100225,40130
4010,5009,100250,40140
4011,5010,100275,40150
4012,5011,100300,40160
4013,5012,100325,40170
4014,5013,100350,40180
4015,5014,100375,40190
4016,5015,100400,40200
4017,5016,100425,40210
4018,5017,100450,40220
4019,5018,100475,40230
4020,5019,100500,40240
4021,5020,100525,40250
4022,5021,100550,40260
4023,5022,100575,40270
4024,5023,100600,40280
4025,5024,100625,40290
4026,5025,100650,40300
4027,5026,100675,40310
4028,5027,100700,40320
4029,5028,100725,40330
4030,5029,100750,40340
4031,5030,100775,40350
4032,5031,100800,40360
4033,5032,100825,40370
4034,5033,100850,40380
4035,5034,100875,40390
4036,5035,100900,40400
4037,5036,100925,40410
4038,5037,100950,40420
4039,5038,100975,40430
4040,5039,101000,40440
4041,5040,101025,40450
4042,5041,101050,40460
4043,5042,101075,40470
4044,5043,101100,40480
4045,5044,101125,40490
4046,5045,101150,40500
4047,5046,101175,40510
4048,5047,101200,40520
4049,5048,101225,40530
4050,5049,101250,40540
4051,5050,101275,40550
4052,5051,101300,40560
4053,5052,101325,40570
4054,5053,101350,40580
4055,5054,101375,40590
4056,5055,101400,40600
4057,5056,101425,40610
4058,5057,101450,40620
4059,5058,101475,40630
4060,5059,101500,40640
4061,5060,101525,40650
4062,5061,101550,40660
4063,5062,101575,40670
4064,5063,101600,40680
4065,5064,101625,40690
4066,5065,101650,40700
4067,5066,101675,40710
4068,5067,101700,40720
4069,5068,101725,40730
4070,5069,101750,40740
4071,5070,101775,40750
4072,5071,101800,40760
4073,5072,101825,40770
4074,5073,101850,40780
4075,5074,101875,40790
4076,5075,101900,40800
4077,5076,101925,40810
4078,5077,101950,40820
4079,5078,101975,40830
4080,5079,102000,40840
4081,5080,102025,40850
4082,5081,102050,40860
4083,5082,102075,40870
4084,5083,102100,40880
4085,5084,102125,40890
4086,5085,102150,40900
4087,5086,102175,40910
4088,5087,102200,40920
4089,5088,102225,40930
4090,5089,102250,40940
4091,5090,102275,40950
4092,5091,102300,40960
4093,5092,102325,40970
4094,5093,102350,40980
4095,5094,102375,40990
4096,5095,102400,41000
4097,5096,102425,41010
4098,5097,102450,41020
4099,5098,102475,41030
4100,5099,102500,41040
4101,5100,102525,41050
4102,5101,102550,41060
4103,5102,102575,41070
4104,5103,102600,41080
4105,5104,102625,41090
4106,5105,102650,41100
4107,5106,102675,41110
4108,5107,102700,41120
4109,5108,102725,41130
4110,5109,102750,41140
4111,5110,102775,41150
4112,5111,102800,41160
4113,5112,102825,41170
4114,5113,102850,41180
4115,5114,102875,41190
4116,5115,102900,41200
4117,5116,102925,41210
4118,5117,102950,41220
4119,5118,102975,41230
4120,5119,103000,41240
4121,5120,103025,41250
4122,5121,103050,41260
4123,5122,103075,41270
4124,5123,103100,41280
4125,5124,103125,41290
4126,5125,103150,41300
4127,5126,103175,41310
4128,5127,103200,41320
4129,5128,103225,41330
4130,5129,103250,41340
4131,5130,103275,41350
4132,5131,103300,41360
4133,5132,103325,41370
4134,5133,103350,41380
4135,5134,103375,41390
4136,5135,103400,41400
4137,5136,103425,41410
4138,5137,103450,41420
4139,5138,103475,41430
4140,5139,103500,41440
4141,5140,103525,41450
4142,5141,103550,41460
4143,5142,103575,41470
4144,5143,103600,41480
4145,5144,103625,41490
4146,5145,103650,41500
4147,5146,103675,41510
4148,5147,103700,41520
4149,5148,103725,41530
4150,5149,103750,41540
4151,5150,103775,41550
4152,5151,103800,41560
4153,5152,103825,41570
4154,5153,103850,41580
4155,5154,103875,41590
4156,5155,103900,41600
4157,5156,103925,41610
4158,5157,103950,41620
4159,5158,103975,41630
4160,5159,104000,41640
4161,5160,104025,41650
4162,5161,104050,41660
4163,5162,104075,41670
4164,5163,104100,41680
4165,5164,104125,41690
4166,5165,104150,41700
4167,5166,104175,41710
4168,5167,104200,41720
4169,5168,104225,41730
4170,5169,104250,41740
4171,5170,104275,41750
4172,5171,104300,41760
4173,5172,104325,41770
4174,5173,104350,41780
4175,5174,104375,41790
4176,5175,104400,41800
4177,5176,104425,41810
4178,5177,104450,41820
4179,5178,104475,41830
4180,5179,104500,41840
4181,5180,104525,41850
4182,5181,104550,41860
4183,5182,104575,41870
4184,5183,104600,41880
4185,5184,104625,41890
4186,5185,104650,41900
4187,5186,104675,41910
4188,5187,104700,41920
4189,5188,104725,41930
4190,5189,104750,41940
4191,5190,104775,41950
4192,5191,104800,41960
4193,5192,104825,41970
4194,5193,104850,41980
4195,5194,104875,41990
4196,5195,104900,42000
4197,5196,104925,42010
4198,5197,104950,42020
4199,5198,104975,42030
4200,5199,105000,42040
4201,5200,105025,42050
4202,5201,105050,42060
4203,5202,105075,42070
4204,5203,105100,42080
4205,5204,105125,42090
4206,5205,105150,42100
4207,5206,105175,42110
4208,5207,105200,42120
4209,5208,105225,42130
4210,5209,105250,42140
4211,5210,105275,42150
4212,5211,105300,42160
4213,5212,105325,42170
4214,5213,105350,42180
4215,5214,105375,42190
4216,5215,105400,42200
4217,5216,105425,42210
4218,5217,105450,42220
4219,5218,105475,42230
4220,5219,105500,42240
4221,5220,105525,42250
4222,5221,105550,42260
4223,5222,105575,42270
4224,5223,105600,42280
4225,5224,105625,42290
4226,5225,105650,42300
4227,5226,105675,42310
4228,5227,105700,42320
4229,5228,105725,42330
4230,5229,105750,42340
4231,5230,105775,42350
4232,5231,105800,42360
4233,5232,105825,42370
4234,5233,105850,42380
4235,5234,105875,42390
4236,5235,105900,42400
4237,5236,105925,42410
4238,5237,105950,42420
4239,5238,105975,42430
4240,5239,106000,42440
4241,5240,106025,42450
4242,5241,106050,42460
4243,5242,106075,42470
4244,5243,106100,42480
4245,5244,106125,42490
4246,5245,106150,42500
4247,5246,106175,42510
4248,5247,106200,42520
4249,5248,106225,42530
4250,5249,106250,42540
4251,5250,106275,42550
4252,5251,106300,42560
4253,5252,106325,42570
4254,5253,106350,42580
4255,5254,106375,42590
4256,5255,106400,42600
4257,5256,106425,42610
4258,5257,106450,42620
4259,5258,106475,42630
4260,5259,106500,42640
4261,5260,106525,42650
4262,5261,106550,42660
4263,5262,106575,42670
4264,5263,106600,42680
4265,5264,106625,42690
4266,5265,106650,42700
4267,5266,106675,42710
4268,5267,106700,42720
4269,5268,106725,42730
4270,5269,106750,42740
4271,5270,106775,42750
4272,5271,106800,42760
4273,5272,106825,42770
4274,5273,106850,42780
4275,5274,106875,42790
4276,5275,106900,42800
4277,5276,106925,42810
4278,5277,106950,42820
4279,5278,106975,42830
4280,5279,107000,42840
4281,5280,107025,42850
4282,5281,107050,42860
4283,5282,107075,42870
4284,5283,107100,42880
4285,5284,107125,42890
4286,5285,107150,42900
4287,5286,107175,42910
4288,5287,107200,42920
4289,5288,107225,42930
4290,5289,107250,42940
4291,5290,107275,42950
4292,5291,107300,42960
4293,5292,107325,42970
4294,5293,107350,42980
4295,5294,107375,42990
4296,5295,107400,43000
4297,5296,107425,43010
4298,5297,107450,43020
4299,5298,107475,43030
4300,5299,107500,43040
4301,5300,107525,43050
4302,5301,107550,43060
4303,5302,107575,43070
4304,5303,107600,43080
4305,5304,107625,43090
4306,5305,107650,43100
4307,5306,107675,43110
4308,5307,107700,43120
4309,5308,107725,43130
4310,5309,107750,43140
4311,5310,107775,43150
4312,5311,107800,43160
4313,5312,107825,43170
4314,5313,107850,43180
4315,5314,107875,43190
4316,5315,107900,43200
4317,5316,107925,43210
4318,5317,107950,43220
4319,5318,107975,43230
4320,5319,108000,43240
4321,5320,108025,43250
4322,5321,108050,43260
4323,5322,108075,43270
4324,5323,108100,43280
4325,5324,108125,43290
4326,5325,108150,43300
4327,5326,108175,43310
4328,5327,108200,43320
4329,5328,108225,43330
4330,5329,108250,43340
4331,5330,108275,43350
4332,5331,108300,43360
4333,5332,108325,43370
4334,5333,108350,43380
4335,5334,108375,43390
4336,5335,108400,43400
4337,5336,108425,43410
4338,5337,108450,43420
4339,5338,108475,43430
4340,5339,108500,43440
4341,5340,108525,43450
4342,5341,108550,43460
4343,5342,108575,43470
4344,5343,108600,43480
4345,5344,108625,43490
4346,5345,108650,43500
4347,5346,108675,43510
4348,5347,108700,43520
4349,5348,108725,43530
4350,5349,108750,43540
4351,5350,108775,43550
4352,5351,108800,43560
4353,5352,108825,43570
4354,5353,108850,43580
4355,5354,108875,43590
4356,5355,108900,43600
4357,5356,108925,43610
4358,5357,108950,43620
4359,5358,108975,43630
4360,5359,109000,43640
4361,5360,109025,43650
4362,5361,109050,43660
4363,5362,109075,43670
4364,5363,109100,43680
4365,5364,109125,43690
4366,5365,109150,43700
4367,5366,109175,43710
4368,5367,109200,43720
4369,5368,109225,43730
4370,5369,109250,43740
4371,5370,109275,43750
4372,5371,109300,43760
4373,5372,109325,43770
4374,5373,109350,43780
4375,5374,109375,43790
4376,5375,109400,43800
4377,5376,109425,43810
4378,5377,109450,43820
4379,5378,109475,43830
4380,5379,109500,43840
4381,5380,109525,43850
4382,5381,109550,43860
4383,5382,109575,43870
4384,5383,109600,43880
4385,5384,109625,43890
4386,5385,109650,43900
4387,5386,109675,43910
4388,5387,109700,43920
4389,5388,109725,43930
4390,5389,109750,43940
4391,5390,109775,43950
4392,5391,109800,43960
4393,5392,109825,43970
4394,5393,109850,43980
4395,5394,109875,43990
4396,5395,109900,44000
4397,5396,109925,44010
4398,5397,109950,44020
4399,5398,109975,44030
4400,5399,110000,44040
4401,5400,110025,44050
4402,5401,110050,44060
4403,5402,110075,44070
4404,5403,110100,44080
4405,5404,110125,44090
4406,5405,110150,44100
4407,5406,110175,44110
4408,5407,110200,44120
4409,5408,110225,44130
4410,5409,110250,44140
4411,5410,110275,44150
